Order_ID,Order_Timestamp,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon,Weather_Condition,Courier_Vehicle,Est_Distance_km,Base_Payout_HUF,Is_Peak_Hour,Final_Payout_HUF,Actual_Delivery_Time_Min
ORD-14712,2025-11-16 10:52:31.684859037,47.47862230358816,19.082843763199868,47.47563178358072,19.077509716458675,Rain,E-Bike,0.6771007494781003,701.5651124217151,False,980.0,18.0
ORD-17692,2025-11-16 10:56:18.171268225,47.464000924332126,19.03328591139785,47.48822663399985,19.06726775993123,Cloudy,Scooter,4.8256277026124605,1323.8441553918692,False,1320.0,26.0
ORD-11525,2025-11-16 11:26:14.676640511,47.460848770868346,19.036418115304564,47.51490280982902,19.05832190654033,Clear,E-Bike,8.101338978850485,1815.2008468275728,False,1820.0,50.0
ORD-19043,2025-11-16 11:40:34.895709515,47.46819245867803,19.062906324552426,47.4543776473645,19.04980286570741,Rain,Bicycle,2.372317193675935,955.8475790513903,False,1340.0,29.0
ORD-17808,2025-11-16 12:12:02.840633154,47.51311073700246,19.071883773257568,47.49570020700262,19.055353305352508,Clear,E-Bike,2.9899356926242193,1048.4903538936328,False,1050.0,26.0
ORD-14925,2025-11-16 12:40:49.205531836,47.508148142857436,19.054643348604362,47.47056055332082,19.06827945994793,Rain,E-Bike,5.594291526513256,1439.1437289769883,False,2010.0,50.0
ORD-17459,2025-11-16 12:49:31.484396458,47.499312073083395,19.067980036021712,47.45443139976601,19.037231012877506,Rain,Car,7.149482192447454,1672.422328867118,False,2340.0,48.0
ORD-18061,2025-11-16 12:55:22.012933254,47.45703661691822,19.036951825237367,47.50026133768456,19.07424282320586,Clear,Scooter,7.232874676875604,1684.9312015313405,False,1680.0,36.0
ORD-15772,2025-11-16 13:04:11.327584505,47.514765859986866,19.053452809830578,47.504633979091864,19.05019300842198,Rain,Bicycle,1.4987845969795421,824.8176895469313,False,1150.0,25.0
ORD-18007,2025-11-16 13:59:43.984668016,47.47091241817459,19.049675715856072,47.472733583236824,19.03375710459775,Rain,E-Bike,1.5775483052330612,836.6322457849592,False,1170.0,28.0
ORD-15548,2025-11-16 14:29:22.979195833,47.50871397947587,19.05716396742953,47.47658518384693,19.040616125529933,Cloudy,Bicycle,4.917529742340737,1337.6294613511106,False,1340.0,36.0
ORD-12330,2025-11-16 15:02:44.754466772,47.47745193361933,19.08101312505335,47.4704228970678,19.040228546804844,Clear,E-Bike,4.112450087943051,1216.8675131914576,False,1220.0,34.0
ORD-15347,2025-11-16 15:09:12.249463558,47.483828303727954,19.086840041032712,47.50463659397427,19.04792199831575,Clear,E-Bike,4.847262026991917,1327.0893040487877,False,1330.0,34.0
ORD-11340,2025-11-16 15:22:28.083693743,47.504055005390406,19.072671417455165,47.502680853721515,19.07012252826523,Cloudy,E-Bike,0.31845125321035367,647.7676879815531,False,650.0,11.0
ORD-17898,2025-11-16 15:25:47.624641657,47.4763549513058,19.08989558055998,47.47924469358665,19.078211673850948,Clear,Car,1.2155486065223524,782.3322909783528,False,780.0,13.0
ORD-19712,2025-11-16 15:41:19.164078712,47.50773737854741,19.052035128240632,47.468826424869036,19.026238408388636,Rain,Car,6.163356833229516,1524.5035249844273,False,2130.0,41.0
ORD-10929,2025-11-16 16:15:50.779878616,47.47737641883596,19.02407838512748,47.495822102671234,19.05947830511781,Clear,E-Bike,4.366619748386646,1254.9929622579969,False,1250.0,32.0
ORD-10681,2025-11-16 16:19:47.570459604,47.46509620905063,19.03144424489143,47.479911284910465,19.08121868209813,Cloudy,E-Bike,5.314091126061155,1397.1136689091732,False,1400.0,39.0
ORD-18384,2025-11-16 16:29:21.182936192,47.496743309833676,19.046580333355593,47.47752902883223,19.09354712357516,Clear,Car,5.363095081701282,1404.4642622551924,False,1400.0,30.0
ORD-10184,2025-11-16 16:29:54.350860596,47.48324512349789,19.070757620345354,47.47158189564208,19.081030621223334,Clear,E-Bike,1.9620995211595864,894.3149281739379,False,890.0,18.0
ORD-15508,2025-11-16 17:13:10.567003012,47.49766925579305,19.04921204470156,47.49474652494668,19.057669392764343,Clear,Car,0.9277745254502047,739.1661788175306,False,740.0,10.0
ORD-11383,2025-11-16 17:19:53.873953342,47.48497480221334,19.061108296453693,47.47080423036717,19.072095467750945,Clear,Scooter,2.3126279230761733,946.894188461426,False,950.0,19.0
ORD-16083,2025-11-16 17:44:14.196484804,47.45746935698402,19.050685853995112,47.480035515817846,19.027016753597348,Clear,Car,3.998765179607598,1199.8147769411398,False,1200.0,24.0
ORD-10579,2025-11-16 17:48:49.041974545,47.454687352292055,19.033159447915608,47.46734073749378,19.025236161713188,Clear,Scooter,1.9862510638446902,897.9376595767035,False,900.0,11.0
ORD-18801,2025-11-16 17:54:01.334382534,47.47424385635955,19.03709381084506,47.50983780718781,19.070753082004458,Rain,E-Bike,6.105885001311485,1515.8827501967228,False,2120.0,56.0
ORD-15875,2025-11-16 18:03:25.430868864,47.454384263404584,19.041061251395767,47.50777418054972,19.054738871555884,Cloudy,Bicycle,7.832515197909759,1774.877279686464,True,2220.0,53.0
ORD-16206,2025-11-16 19:10:21.911711693,47.462996916020316,19.01517675704984,47.465994605566124,19.064592399884823,Rain,Scooter,4.848540594557229,1327.2810891835843,True,2320.0,36.0
ORD-14098,2025-11-16 19:19:18.738802195,47.488381736147915,19.063252456900543,47.51068299062975,19.064352049207955,Cloudy,E-Bike,3.2255103407944006,1083.82655111916,True,1350.0,28.0
ORD-12067,2025-11-16 19:26:56.064313173,47.467457273679635,19.031576513231546,47.48225359449156,19.05396459670954,Snow,Scooter,3.059349121424879,1058.9023682137317,True,2320.0,43.0
ORD-13104,2025-11-16 19:50:36.144683599,47.47216817307334,19.083720800137122,47.49841362032724,19.05652869239642,Clear,Bicycle,4.6313430831512195,1294.701462472683,True,1620.0,33.0
ORD-10044,2025-11-16 20:08:24.864253759,47.45743464547086,19.039737938810116,47.5053771314974,19.05887755213118,Clear,Bicycle,7.1780614139831425,1676.7092120974714,True,2100.0,48.0
ORD-15330,2025-11-16 20:11:39.198967695,47.49320724250987,19.06179705791231,47.51460866475303,19.05317071713755,Clear,Car,3.206284128091461,1080.9426192137191,True,1350.0,20.0
ORD-15026,2025-11-16 20:40:48.610924959,47.5033423239592,19.068106813837733,47.47291876188579,19.078509213446598,Clear,E-Bike,4.513689855140822,1277.0534782711234,True,1600.0,30.0
ORD-18301,2025-11-16 21:14:55.197545767,47.50440778494448,19.059169582552244,47.453526113230836,19.04193492616235,Cloudy,E-Bike,7.545391009847447,1731.808651477117,False,1730.0,47.0
ORD-11976,2025-11-16 22:23:06.433846474,47.49594135693064,19.057078950523323,47.51329206430529,19.046461341870327,Cloudy,Scooter,2.713957397266871,1007.0936095900306,False,1010.0,17.0
ORD-12446,2025-11-16 22:33:02.858203650,47.48064369446802,19.068981085217157,47.50999170926449,19.060154622845538,Clear,Car,4.329055989910717,1249.3583984866077,False,1250.0,23.0
ORD-10908,2025-11-16 22:56:07.421371937,47.47883566612842,19.047108563310402,47.47350330527109,19.083381082104093,Rain,Scooter,3.6267980172149383,1144.0197025822408,False,1600.0,28.0
ORD-17529,2025-11-16 23:02:49.916831017,47.46575331687175,19.09203602728615,47.514085103202966,19.047518171808647,Cloudy,E-Bike,8.229221116027839,1834.3831674041758,False,1830.0,57.0
ORD-12793,2025-11-16 23:26:58.222020864,47.45739415622732,19.018893511982558,47.49906381641695,19.074918925322123,Cloudy,Scooter,8.138995487454878,1820.8493231182317,False,1820.0,33.0
ORD-13383,2025-11-16 23:36:00.344342947,47.498082289674805,19.048969113479558,47.460535246411304,19.04925263672406,Clear,E-Bike,5.427623619351376,1414.1435429027065,False,1410.0,37.0
ORD-13804,2025-11-17 00:00:36.447842121,47.45945214413357,19.040987820703375,47.50391039450061,19.053000203574403,Cloudy,Scooter,6.532858346293372,1579.9287519440059,False,1580.0,33.0
ORD-11129,2025-11-17 00:22:13.571957588,47.46992885041481,19.03326368248865,47.47950104909299,19.015970781879577,Clear,Car,2.183899833050287,927.584974957543,False,930.0,14.0
ORD-11173,2025-11-17 00:35:12.322113752,47.47276201184525,19.088013534379595,47.51155162045688,19.050802557974308,Rain,E-Bike,6.6820746353296006,1602.31119529944,False,2240.0,56.0
ORD-11747,2025-11-17 00:37:42.883638382,47.498065022235785,19.05652144593515,47.48303073567205,19.07041938494437,Clear,Scooter,2.5623928268354343,984.3589240253152,False,980.0,19.0
ORD-14015,2025-11-17 00:41:36.352365494,47.5060924817974,19.06302504990258,47.497789652865016,19.065136256846014,Cloudy,Scooter,1.2177814056125094,782.6672108418763,False,780.0,13.0
ORD-12752,2025-11-17 01:01:38.027391195,47.50976926413714,19.065659168054683,47.47263917671069,19.036902370111115,Cloudy,E-Bike,6.057821933759227,1508.673290063884,False,1510.0,40.0
ORD-15550,2025-11-17 01:38:55.272683620,47.51210348355141,19.072995502554303,47.50878956117285,19.074676213594667,Rain,E-Bike,0.5063676042204335,675.9551406330651,False,950.0,17.0
ORD-12025,2025-11-17 02:07:31.598181009,47.507152793660055,19.055437260204616,47.496731534278524,19.05173654804928,Snow,E-Bike,1.5491715541672577,832.3757331250887,False,1460.0,31.0
ORD-13171,2025-11-17 02:28:04.013932228,47.51036947565051,19.049844114445573,47.49899944069568,19.0473647168636,Clear,Car,1.6613142960967124,849.1971444145069,False,850.0,12.0
ORD-12190,2025-11-17 02:41:09.993360281,47.483439374303806,19.0642987086826,47.498661259124034,19.05082245636899,Cloudy,Car,2.564039106703371,984.6058660055057,False,980.0,13.0
ORD-17925,2025-11-17 04:20:05.157059193,47.46772733458901,19.050233160661158,47.509236552467016,19.07079448511104,Rain,Bicycle,6.327511357009961,1549.126703551494,False,2170.0,54.0
ORD-15382,2025-11-17 05:07:44.848053455,47.51300077832148,19.068925511353104,47.50669425426738,19.074327113216548,Snow,Bicycle,1.0532024224208087,757.9803633631213,False,1330.0,33.0
ORD-13719,2025-11-17 05:59:41.272670984,47.51125888002827,19.058363248117665,47.49568175082813,19.04622405886395,Cloudy,Bicycle,2.5446999516769497,981.7049927515425,False,980.0,20.0
ORD-14490,2025-11-17 06:29:22.584577799,47.46817826580755,19.031638219267332,47.46611770936444,19.09029907716861,Cloudy,Car,5.740069766904012,1461.010465035602,False,1460.0,29.0
ORD-14498,2025-11-17 07:13:50.266898870,47.49685745769282,19.05348134109165,47.47115289213514,19.08016561438554,Rain,E-Bike,4.538880842357584,1280.8321263536377,False,1790.0,46.0
ORD-17104,2025-11-17 08:42:01.500024080,47.50609880180829,19.06319757967929,47.47122004281644,19.08571635301969,Cloudy,Scooter,5.500778882112784,1425.1168323169177,False,1430.0,26.0
ORD-12000,2025-11-17 08:50:58.164535522,47.47174967068834,19.083228770927477,47.4629975099283,19.023758116040486,Cloudy,Scooter,5.947563016853254,1492.134452527988,False,1490.0,23.0
ORD-17756,2025-11-17 10:16:48.214480400,47.47629576135663,19.084104054860795,47.51449038470208,19.060639278336147,Clear,Car,5.977903569962554,1496.6855354943832,False,1500.0,27.0
ORD-18829,2025-11-17 10:37:07.501587391,47.48295033575549,19.063167335515075,47.493837506534355,19.068276739670953,Rain,Bicycle,1.6510195859233128,847.6529378884969,False,1190.0,30.0
ORD-10975,2025-11-17 11:16:30.030378342,47.49395182737434,19.065860958931047,47.513785485627146,19.06821171784189,Cloudy,Car,2.8761981205223925,1031.4297180783587,False,1030.0,18.0
ORD-16423,2025-11-17 11:19:10.754271507,47.480550003832825,19.08153845493057,47.47760024292842,19.06961581204968,Clear,E-Bike,1.2404075782682098,786.0611367402314,False,790.0,10.0
ORD-15097,2025-11-17 11:54:07.154890299,47.467382062814615,19.080914564092627,47.48223382361206,19.040112805631047,Cloudy,E-Bike,4.52788709038924,1279.183063558386,False,1280.0,34.0
ORD-17168,2025-11-17 11:56:07.651998043,47.47950296507211,19.01906341828572,47.48838618372697,19.086080441154486,Snow,Scooter,6.671551365118478,1600.7327047677718,False,2800.0,48.0
ORD-17934,2025-11-17 12:20:14.556962013,47.451930141785965,19.052984301700636,47.50639237632922,19.04608327206247,Snow,Car,7.901518357923267,1785.22775368849,False,3120.0,56.0
ORD-16904,2025-11-17 12:20:40.926692009,47.47466407262106,19.070220886047945,47.51322917296826,19.067224451257566,Cloudy,Scooter,5.58239337530122,1437.359006295183,False,1440.0,27.0
ORD-19662,2025-11-17 12:31:05.517144680,47.50548233794957,19.057503429907758,47.46026035072611,19.033067497315876,Rain,E-Bike,6.959225334040539,1643.8838001060808,False,2300.0,56.0
ORD-18704,2025-11-17 12:52:49.483625650,47.499214022425555,19.052420980211295,47.4935780403269,19.051063264099362,Cloudy,E-Bike,0.8254211434803543,723.8131715220532,False,720.0,10.0
ORD-17643,2025-11-17 13:08:23.057227373,47.50034643786363,19.07085069691544,47.510349265458615,19.07307315688605,Clear,Bicycle,1.4621383545562718,819.3207531834407,False,820.0,15.0
ORD-16025,2025-11-17 13:08:56.947546959,47.48399062847158,19.091534359626735,47.495926213271595,19.065724393560767,Cloudy,Car,3.054909961309029,1058.2364941963544,False,1060.0,20.0
ORD-19594,2025-11-17 14:08:34.554170609,47.50871673621557,19.074656153040284,47.48232435384532,19.0478650125811,Clear,E-Bike,4.62620050267092,1293.930075400638,False,1290.0,32.0
ORD-11652,2025-11-17 14:57:39.613293648,47.505768113057584,19.072965060311088,47.46769754798704,19.06330173406195,Snow,Scooter,5.583598814975221,1437.5398222462832,False,2520.0,47.0
ORD-18771,2025-11-17 15:32:28.980469942,47.45446776399888,19.026130579179867,47.49949652472963,19.0520143796173,Rain,Bicycle,6.983062140292526,1647.4593210438788,False,2310.0,55.0
ORD-13625,2025-11-17 15:32:47.303787231,47.51496504774719,19.055421033195877,47.487627359274086,19.09318996562888,Rain,Bicycle,5.405600853337308,1410.8401280005962,False,1980.0,48.0
ORD-19872,2025-11-17 16:03:05.619339466,47.49611617594305,19.054373885921397,47.47896890451996,19.071452974921385,Clear,E-Bike,2.987846752246953,1048.1770128370429,False,1050.0,24.0
ORD-17799,2025-11-17 16:31:43.133138657,47.462216998606486,19.033298909228144,47.454370098593685,19.043345042243935,Cloudy,Bicycle,1.5002340953121653,825.0351142968248,False,830.0,14.0
ORD-15562,2025-11-17 16:52:03.456962347,47.452851436818705,19.03927985909998,47.50416239666519,19.049550380894466,Clear,Car,7.484738921109584,1722.7108381664377,False,1720.0,32.0
ORD-18692,2025-11-17 17:58:24.922441006,47.47289142762773,19.06920497465401,47.51208962817467,19.06347461606673,Cloudy,E-Bike,5.693809335220753,1454.071400283113,False,1450.0,39.0
ORD-13363,2025-11-17 19:05:06.941434145,47.49774340259221,19.074583055296827,47.47621541484674,19.04659810553388,Rain,E-Bike,4.142109410393674,1221.3164115590512,True,2140.0,39.0
ORD-13049,2025-11-17 20:00:57.913779974,47.48116333880993,19.061002562678937,47.48320651836435,19.049436783127867,Rain,Car,1.1678479659647194,775.1771948947079,True,1360.0,20.0
ORD-19417,2025-11-17 20:34:20.172743082,47.4804719205321,19.039282236633284,47.4765382835231,19.049595520173387,Rain,Scooter,1.1569696590937442,773.5454488640617,True,1350.0,17.0
ORD-19793,2025-11-17 21:11:20.642517328,47.50002447045457,19.050517029145926,47.48987867199281,19.06113267234896,Clear,Scooter,1.796085130243622,869.4127695365432,False,870.0,17.0
ORD-18960,2025-11-17 21:24:35.474440336,47.46811092123095,19.077267454692123,47.476365340323255,19.03137640389964,Cloudy,Bicycle,4.640078186070809,1296.0117279106214,False,1300.0,35.0
ORD-13372,2025-11-17 21:34:28.405069590,47.50777785162334,19.07424382059222,47.5012748534132,19.051894235219343,Snow,E-Bike,2.376285347517913,956.442802127687,False,1670.0,35.0
ORD-17143,2025-11-17 22:21:43.566498041,47.479061748198106,19.062124291316938,47.487965542001916,19.092479863035766,Clear,Bicycle,3.232689724473641,1084.903458671046,False,1080.0,31.0
ORD-19310,2025-11-17 22:34:44.486191750,47.48235930418231,19.043036963997718,47.475902755421295,19.06733896025903,Cloudy,Scooter,2.5511046931473524,982.6657039721028,False,980.0,14.0
ORD-17036,2025-11-17 23:01:00.895428658,47.49596983323029,19.062413901551693,47.48913286795633,19.07331056684264,Clear,Scooter,1.452411504818896,817.8617257228344,False,820.0,10.0
ORD-18643,2025-11-17 23:18:42.063849211,47.50982238829619,19.059595128185986,47.51453210723327,19.05817814712665,Cloudy,Scooter,0.6947208329164722,704.2081249374709,False,700.0,10.0
ORD-11812,2025-11-17 23:21:42.064717769,47.51321660743286,19.067987294026278,47.50488802719663,19.07282697525519,Rain,Car,1.2933460267120247,794.0019040068037,False,1110.0,19.0
ORD-16118,2025-11-17 23:21:55.499421358,47.50059939920623,19.054454442023523,47.510290804442455,19.05581683796167,Rain,Car,1.4072282122455497,811.0842318368325,False,1140.0,20.0
ORD-19300,2025-11-17 23:41:43.611793041,47.469065341154966,19.02013001866143,47.494599751812736,19.068335535870734,Rain,Bicycle,5.983465062153018,1497.5197593229527,False,2100.0,50.0
ORD-15790,2025-11-17 23:54:06.118921757,47.47162010694909,19.044215733477422,47.48153805222192,19.02644856944922,Cloudy,E-Bike,2.2513881971595207,937.7082295739281,False,940.0,24.0
ORD-10224,2025-11-18 00:02:20.706753969,47.51040222831913,19.045671741079612,47.46810930859462,19.089847236309993,Cloudy,Car,7.482997259548121,1722.4495889322181,False,1720.0,38.0
ORD-16460,2025-11-18 00:09:09.726305723,47.50033337599039,19.04945088433063,47.48362602946155,19.069756488490704,Clear,E-Bike,3.125108800485558,1068.7663200728337,False,1070.0,17.0
ORD-17252,2025-11-18 00:23:54.337163210,47.50538039487453,19.05950687158378,47.514279438016445,19.04920988325967,Clear,Scooter,1.632675246178014,844.9012869267021,False,840.0,11.0
ORD-12940,2025-11-18 00:34:36.269547462,47.49659332354734,19.04866173843423,47.511467981750755,19.055176400454766,Cloudy,Bicycle,2.242318320290421,936.3477480435631,False,940.0,28.0
ORD-19744,2025-11-18 00:45:58.034429073,47.46062157867809,19.02542759403193,47.45739886475839,19.027677000665662,Rain,Car,0.5151237142832179,677.2685571424827,False,950.0,11.0
ORD-13699,2025-11-18 01:18:59.017938852,47.49427208948283,19.067362886778756,47.5040402934745,19.05608960109377,Cloudy,Car,1.7905083902015846,868.5762585302377,False,870.0,16.0
ORD-12707,2025-11-18 01:41:30.574939966,47.46612021469587,19.02226555559512,47.49958408316897,19.05400601672943,Clear,Car,5.745804940873817,1461.8707411310725,False,1460.0,39.0
ORD-16879,2025-11-18 01:42:45.097369909,47.51327702554903,19.06233086863052,47.47791816093556,19.093728153111122,Rain,E-Bike,5.96054675317291,1494.0820129759363,False,2090.0,56.0
ORD-11118,2025-11-18 01:45:59.706019163,47.458195696308586,19.03596647261849,47.50808893037239,19.051556472437525,Cloudy,E-Bike,7.371286164189043,1705.6929246283564,False,1710.0,55.0
ORD-15705,2025-11-18 02:08:17.137604475,47.50734699499554,19.06819433353938,47.48709414296562,19.09012269664139,Snow,Scooter,3.627320610516035,1144.0980915774053,False,2000.0,40.0
ORD-13923,2025-11-18 03:11:35.482365370,47.50197034476934,19.072740833553702,47.46398651289597,19.027294973089603,Clear,Car,7.061020485342459,1659.1530728013688,False,1660.0,31.0
ORD-19387,2025-11-18 03:23:28.812686920,47.4675697367305,19.085630228337994,47.460533263788385,19.029925947333787,Rain,Car,5.537950563339005,1430.692584500851,False,2000.0,36.0
ORD-15737,2025-11-18 03:56:39.641733885,47.45352760004865,19.020899076611915,47.503804661849486,19.056031495604152,Cloudy,Car,8.037476668836959,1805.6215003255438,False,1810.0,40.0
ORD-19223,2025-11-18 05:08:40.107739210,47.47725474680455,19.02466957420596,47.4986100186984,19.049427540520668,Clear,E-Bike,3.921484564159295,1188.222684623894,False,1190.0,29.0
ORD-15464,2025-11-18 06:57:19.881865978,47.45461712115976,19.020279560942203,47.457114231335325,19.019608627704837,Clear,Bicycle,0.366874255434783,655.0311383152175,False,660.0,10.0
ORD-11144,2025-11-18 07:58:14.900217533,47.50597808584339,19.052216107075804,47.47039293073621,19.079454269334242,Clear,Car,5.791313776616631,1468.6970664924947,False,1470.0,26.0
ORD-17212,2025-11-18 08:45:35.229569435,47.48581465050073,19.060328237346283,47.472773346824276,19.074123094563713,Cloudy,Scooter,2.317369028253782,947.6053542380673,False,950.0,15.0
ORD-13065,2025-11-18 09:35:39.872447491,47.469022303772746,19.092170156312307,47.501078667990434,19.073928957055504,Rain,Scooter,4.964662372541739,1344.699355881261,False,1880.0,35.0
ORD-12680,2025-11-18 10:25:21.315742731,47.466887257025554,19.078761000401354,47.47757116080561,19.03796940643576,Cloudy,E-Bike,4.274517091564235,1241.1775637346352,False,1240.0,34.0
ORD-16644,2025-11-18 10:45:06.088219404,47.512967370135144,19.04916227486784,47.51102165090829,19.060320062738725,Clear,Scooter,1.125129776460342,768.7694664690513,False,770.0,10.0
ORD-17345,2025-11-18 11:12:41.841505051,47.47662753027904,19.071667282224205,47.478864612786644,19.054552675248303,Rain,Bicycle,1.7030843725022315,855.4626558753347,False,1200.0,25.0
ORD-17452,2025-11-18 11:38:34.237532377,47.4693578326344,19.06102714767274,47.45106227176638,19.029345248292515,Cloudy,Scooter,4.072078335758387,1210.8117503637582,False,1210.0,18.0
ORD-15768,2025-11-18 12:10:48.458444595,47.4710265879658,19.08903986174697,47.5018767440741,19.057434275646944,Cloudy,Car,5.423919238457103,1413.5878857685655,False,1410.0,32.0
ORD-16463,2025-11-18 12:23:49.135102034,47.46518320303137,19.070860997220343,47.496509758870765,19.052745499395687,Clear,Car,4.861911453914058,1329.2867180871087,False,1330.0,30.0
ORD-10911,2025-11-18 12:28:06.440644503,47.48195815449383,19.079176416059465,47.474435706288126,19.040582591224187,Rain,E-Bike,3.924258921602305,1188.6388382403456,False,1660.0,37.0
ORD-15600,2025-11-18 12:48:51.081963062,47.51385791831927,19.0693112452995,47.50750493361045,19.056291298591677,Cloudy,Bicycle,1.5682622826190087,835.2393423928513,False,840.0,23.0
ORD-14005,2025-11-18 12:56:58.032541990,47.4516315517696,19.028220070995093,47.479090154653406,19.064965577337013,Clear,Car,5.352506166749572,1402.8759250124358,False,1400.0,27.0
ORD-18041,2025-11-18 13:23:27.718261003,47.45186527244444,19.044010313913365,47.45792916937461,19.054571876224475,Rain,Scooter,1.3542629963724848,803.1394494558728,False,1120.0,19.0
ORD-16428,2025-11-18 13:26:22.555169582,47.50139282558169,19.065971439281682,47.50345268167723,19.05758193609465,Rain,Car,0.8717031696211469,730.755475443172,False,1020.0,13.0
ORD-17337,2025-11-18 14:21:51.591606855,47.506740877253634,19.0716304871507,47.502173121971516,19.064527408275104,Cloudy,Bicycle,0.957645054145732,743.6467581218598,False,740.0,13.0
ORD-13052,2025-11-18 14:30:38.290887594,47.47393107721508,19.02756226244065,47.4787186742377,19.071943843080884,Cloudy,E-Bike,4.391088564500525,1258.6632846750788,False,1260.0,38.0
ORD-19133,2025-11-18 14:36:43.987881899,47.48845262548584,19.070076919339336,47.47322189097625,19.016457354922697,Clear,Bicycle,5.682204910971424,1452.3307366457136,False,1450.0,37.0
ORD-13522,2025-11-18 14:38:02.599507093,47.50457175831452,19.06184142394511,47.46940112871983,19.03443149632713,Snow,Car,5.745984127720228,1461.897619158034,False,2560.0,47.0
ORD-18573,2025-11-18 14:42:35.284400702,47.46870633550834,19.067407507404205,47.48543497622545,19.07401524189366,Clear,Scooter,2.5028753115160853,975.4312967274128,False,980.0,13.0
ORD-16543,2025-11-18 14:47:37.552491665,47.485077561329874,19.06325549334058,47.5128853576332,19.046554909264287,Rain,Bicycle,4.33799669666979,1250.6995045004685,False,1750.0,37.0
ORD-10926,2025-11-18 15:08:04.017005444,47.45302733459075,19.035709557459768,47.46898478597404,19.091318551252133,Cloudy,Car,5.90400853655382,1485.601280483073,False,1490.0,30.0
ORD-14530,2025-11-18 15:39:24.622888327,47.48861674070022,19.070386021197127,47.484856107939855,19.06208889278629,Clear,E-Bike,0.9759164473164423,746.3874670974664,False,750.0,15.0
ORD-13144,2025-11-18 15:53:58.799314499,47.508953800818276,19.074925968518464,47.48191817232354,19.042386409267372,Rain,E-Bike,5.037181935066893,1355.5772902600338,False,1900.0,44.0
ORD-16440,2025-11-18 15:56:04.384999752,47.50966915609955,19.06844799923723,47.47024822856786,19.029772938509982,Clear,Scooter,6.836884975227865,1625.5327462841797,False,1630.0,32.0
ORD-11260,2025-11-18 16:30:26.455917835,47.51105687886508,19.06613559680883,47.50268624170008,19.07135162998758,Cloudy,Bicycle,1.312829801000269,796.9244701500404,False,800.0,19.0
ORD-17902,2025-11-18 17:03:22.339654207,47.46920508169879,19.023484397191822,47.51339065706605,19.06610506291173,Cloudy,Scooter,7.6240652604099335,1743.6097890614901,False,1740.0,39.0
ORD-14599,2025-11-18 17:14:16.311795473,47.480691555435456,19.027337747171845,47.5051324950822,19.045009330375866,Rain,E-Bike,3.9320963287447417,1189.814449311711,False,1670.0,40.0
ORD-10638,2025-11-18 17:35:33.342878819,47.46242659029931,19.028544787199266,47.45041360675224,19.054509159316922,Snow,E-Bike,3.0750113011045688,1061.2516951656853,False,1860.0,47.0
ORD-16313,2025-11-18 18:26:41.837074995,47.51460460306524,19.068740624657575,47.50572728734553,19.066063212786872,Cloudy,Bicycle,1.3096039454671402,796.4405918200711,True,1000.0,15.0
ORD-19755,2025-11-18 18:39:53.200005531,47.50145605587918,19.062307537983244,47.50295025914539,19.07419992219666,Clear,Scooter,1.1812627984366961,777.1894197655045,True,970.0,10.0
ORD-13367,2025-11-18 18:45:34.307271481,47.45536884409169,19.02031017240177,47.49487732561058,19.05406318241945,Rain,E-Bike,6.594866093855434,1589.2299140783152,True,2780.0,57.0
ORD-15786,2025-11-18 19:16:21.929104805,47.51272358190419,19.068929437301314,47.5032428146821,19.067364240252534,Clear,Scooter,1.378972574008155,806.8458861012233,True,1010.0,13.0
ORD-16114,2025-11-18 19:45:40.578320265,47.47762528726987,19.04688894639288,47.49808529103058,19.053648485983896,Cloudy,Bicycle,3.0303715828074584,1054.5557374211187,True,1320.0,27.0
ORD-11412,2025-11-18 19:47:32.324747324,47.49444255452779,19.053859760502036,47.46422466306652,19.036337627314158,Rain,Bicycle,4.691563862372185,1303.7345793558277,True,2280.0,44.0
ORD-19947,2025-11-18 19:59:38.671743870,47.49413917508119,19.071001826509793,47.506494608428866,19.04633581786062,Clear,Scooter,2.9987291653147654,1049.8093747972148,True,1310.0,23.0
ORD-11936,2025-11-18 20:06:04.349653006,47.460030497480645,19.05147144093957,47.476378656024664,19.08813039240606,Cloudy,Bicycle,4.2915108833099485,1243.7266324964921,True,1550.0,36.0
ORD-18580,2025-11-18 20:45:55.722600460,47.51414099510766,19.070580297772363,47.5106727704522,19.06928915398785,Clear,Bicycle,0.5169497789557167,677.5424668433575,True,850.0,10.0
ORD-18440,2025-11-18 21:08:02.316282511,47.502550057789854,19.073095624479667,47.47112476971147,19.044254292632722,Snow,Car,5.3453519543133945,1401.8027931470092,False,2450.0,48.0
ORD-12450,2025-11-18 21:57:21.508618115,47.47411532274392,19.03933767460922,47.51468069326748,19.0528300170724,Clear,E-Bike,6.010111967428898,1501.5167951143349,False,1500.0,36.0
ORD-17154,2025-11-18 22:23:39.397606134,47.45335514737546,19.023918698261333,47.508742303863215,19.05382302056639,Clear,Scooter,8.52276325825718,1878.4144887385771,False,1880.0,36.0
ORD-18462,2025-11-18 22:32:41.187082052,47.477920579806884,19.086466152122004,47.5024148242065,19.06139412295974,Rain,Car,4.3051329607688364,1245.7699441153254,False,1740.0,34.0
ORD-12617,2025-11-18 22:35:18.369795799,47.50817317883735,19.071247978797224,47.51254862766473,19.07292908474465,Rain,E-Bike,0.653438084856093,698.015712728414,False,980.0,26.0
