order_id,shift_hour,courier_vehicle,weather_condition,est_distance_km,final_payout_huf,actual_cost_per_km,cohort_avg_cost_per_km,financial_status,operational_status,Pickup_Lat,Pickup_Lon,Dropoff_Lat,Dropoff_Lon
ORD-13869,2025-10-13 16:00:00.000,Bicycle,Snow,1.14,1350.0,1184.21,651.75,High Bleed (Audit Required),On Time,47.50502813560645,19.06099568748632,47.50869180937764,19.071376338122853
ORD-12795,2026-01-16 10:00:00.000,Bicycle,Snow,2.97,1830.0,616.16,651.75,Within Margin,On Time,47.45547217894127,19.02599223469688,47.46786551980601,19.050245737369075
ORD-13799,2026-01-11 19:00:00.000,Bicycle,Snow,6.34,3390.0,534.7,651.75,High Efficiency,On Time,47.46362091412001,19.02484647350096,47.48385585042723,19.082380817309435
ORD-17410,2025-12-16 18:00:00.000,Bicycle,Snow,6.18,3340.0,540.45,651.75,High Efficiency,On Time,47.50332465473479,19.06196170945945,47.4656545195476,19.09193238198011
ORD-12897,2025-11-21 03:00:00.000,Bicycle,Snow,4.81,2310.0,480.25,651.75,High Efficiency,On Time,47.46692679393573,19.023510430984885,47.4936282157384,19.05296982092402
ORD-10153,2025-12-28 14:00:00.000,Bicycle,Snow,1.8,1520.0,844.44,651.75,High Bleed (Audit Required),On Time,47.49793431480285,19.06947929996829,47.4895304984681,19.083105609056062
ORD-10635,2025-12-20 23:00:00.000,Bicycle,Snow,4.61,2260.0,490.24,651.75,High Efficiency,On Time,47.47388416487364,19.018960465987263,47.49757234572849,19.050517286076268
ORD-15382,2025-11-17 05:00:00.000,Bicycle,Snow,1.05,1330.0,1266.67,651.75,High Bleed (Audit Required),On Time,47.51300077832148,19.068925511353104,47.50669425426738,19.074327113216548
ORD-19352,2026-03-08 15:00:00.000,Bicycle,Snow,1.91,1550.0,811.52,651.75,Within Margin,On Time,47.50172859671355,19.0495899727574,47.49590636988965,19.067184278544527
ORD-15294,2026-02-18 04:00:00.000,Bicycle,Snow,1.97,1570.0,796.95,651.75,Within Margin,On Time,47.51276937974109,19.0707153590556,47.50130612043061,19.05972470611624
ORD-17479,2025-12-20 20:00:00.000,Bicycle,Snow,5.55,3130.0,563.96,651.75,Within Margin,On Time,47.49890098113679,19.06052347414349,47.46699203442752,19.02895243591485
ORD-16424,2025-12-18 22:00:00.000,Bicycle,Snow,4.15,2140.0,515.66,651.75,High Efficiency,On Time,47.47262151115304,19.06308276755008,47.4585303297164,19.02611300344161
ORD-12058,2026-01-26 19:00:00.000,Bicycle,Snow,4.87,2910.0,597.54,651.75,Within Margin,On Time,47.5001426581396,19.07453386014844,47.46761133636789,19.06165560031012
ORD-16514,2026-01-01 00:00:00.000,Bicycle,Snow,5.61,2520.0,449.2,651.75,High Efficiency,On Time,47.46711553540229,19.0540650267015,47.50441233528909,19.06990230064597
ORD-13950,2025-10-05 06:00:00.000,Bicycle,Snow,3.13,1870.0,597.44,651.75,Within Margin,On Time,47.47225461168457,19.01911316978107,47.453177043739394,19.03419665622085
ORD-18073,2026-02-02 03:00:00.000,Bicycle,Snow,3.61,2000.0,554.02,651.75,Within Margin,On Time,47.478808683415735,19.0425845566046,47.4851935394903,19.078286415249146
ORD-19406,2025-11-12 00:00:00.000,Bicycle,Snow,1.58,1460.0,924.05,651.75,High Bleed (Audit Required),On Time,47.50281257190042,19.06584875079688,47.496511239241066,19.052649543399877
ORD-14137,2025-11-28 13:00:00.000,Bicycle,Snow,5.2,2410.0,463.46,651.75,High Efficiency,On Time,47.5043315073901,19.05040480399062,47.48210425869473,19.092222611231247
ORD-15175,2026-02-25 19:00:00.000,Bicycle,Snow,4.63,2830.0,611.23,651.75,Within Margin,On Time,47.48119897127219,19.08245585222378,47.47549204556773,19.035796811083888
ORD-11064,2025-12-16 06:00:00.000,Bicycle,Snow,4.74,2290.0,483.12,651.75,High Efficiency,On Time,47.50174186598528,19.056188768258732,47.47527861132127,19.08485116780318
ORD-15775,2025-12-07 22:00:00.000,Bicycle,Snow,4.43,2210.0,498.87,651.75,High Efficiency,On Time,47.48073114510661,19.083126648105537,47.50960000513893,19.067828962246796
ORD-13232,2025-11-14 09:00:00.000,Car,Clear,5.04,1360.0,269.84,394.52,High Efficiency,On Time,47.46452828194419,19.033761102513864,47.483794720770256,19.07680087123325
ORD-10777,2026-02-08 17:00:00.000,Car,Clear,3.09,1060.0,343.04,394.52,Within Margin,On Time,47.46612103437494,19.09171812959362,47.47846679313392,19.06589633118319
ORD-13937,2025-10-30 00:00:00.000,Car,Clear,1.94,890.0,458.76,394.52,Within Margin,On Time,47.4758913238846,19.04321259900887,47.475527357103786,19.063078381369856
ORD-15245,2026-01-14 08:00:00.000,Car,Clear,1.8,870.0,483.33,394.52,Within Margin,On Time,47.51359624760306,19.05343435725719,47.50148946607836,19.05794037993506
ORD-18948,2025-11-14 11:00:00.000,Car,Clear,4.46,1270.0,284.75,394.52,High Efficiency,On Time,47.47890927270248,19.076350507939985,47.50338647079139,19.04855351593074
ORD-15895,2025-11-14 11:00:00.000,Car,Clear,8.31,1850.0,222.62,394.52,High Efficiency,On Time,47.51356530531573,19.05975606465204,47.459821683590754,19.02962298426452
ORD-12420,2025-10-29 23:00:00.000,Car,Clear,9.75,2060.0,211.28,394.52,High Efficiency,On Time,47.45174553892869,19.0175174381761,47.508430247774,19.071626166549187
ORD-15142,2026-01-14 06:00:00.000,Car,Clear,2.61,990.0,379.31,394.52,Within Margin,On Time,47.48144899431298,19.083888306490305,47.465059595179056,19.072730593519317
ORD-12974,2025-12-09 13:00:00.000,Car,Clear,3.48,1120.0,321.84,394.52,High Efficiency,On Time,47.47621318658884,19.03893564255757,47.452662111583415,19.03156618723528
ORD-16316,2026-02-08 23:00:00.000,Car,Clear,4.67,1300.0,278.37,394.52,High Efficiency,On Time,47.50489487721886,19.053481785924703,47.47617119790956,19.075263615709865
ORD-16672,2025-11-14 14:00:00.000,Car,Clear,3.03,1060.0,349.83,394.52,Within Margin,On Time,47.46348152015541,19.04102406674712,47.48390849711753,19.033907494545637
ORD-19002,2026-02-09 05:00:00.000,Car,Clear,2.25,940.0,417.78,394.52,Within Margin,On Time,47.50843528181353,19.06146047252197,47.49333815184122,19.055900259126723
ORD-19009,2026-01-13 21:00:00.000,Car,Clear,2.71,1010.0,372.69,394.52,Within Margin,On Time,47.51153435994111,19.04721930071709,47.49436652058643,19.058281061145827
ORD-13341,2026-01-13 18:00:00.000,Car,Clear,4.06,1510.0,371.92,394.52,Within Margin,On Time,47.510520814643904,19.053048971623024,47.48854551642906,19.07889723894525
ORD-19436,2026-02-09 07:00:00.000,Car,Clear,5.34,1400.0,262.17,394.52,High Efficiency,On Time,47.50985152503932,19.0508556476649,47.47367254418359,19.061750991184752
ORD-12102,2025-10-29 14:00:00.000,Car,Clear,6.29,1540.0,244.83,394.52,High Efficiency,On Time,47.4592709729904,19.04072924010644,47.50266991627968,19.045160096827573
ORD-18734,2025-12-09 20:00:00.000,Car,Clear,6.03,1880.0,311.77,394.52,High Efficiency,On Time,47.47265807337906,19.08867389518872,47.50508163432809,19.04990327545993
ORD-18924,2025-10-29 12:00:00.000,Car,Clear,6.29,1540.0,244.83,394.52,High Efficiency,On Time,47.50876774083216,19.04978781078694,47.47175516176333,19.015919576264245
ORD-12996,2025-10-29 11:00:00.000,Car,Clear,4.72,1310.0,277.54,394.52,High Efficiency,On Time,47.481426471361054,19.06770980587289,47.45228926410444,19.04599970165756
ORD-10443,2025-12-07 02:00:00.000,Car,Clear,6.47,1570.0,242.66,394.52,High Efficiency,On Time,47.47198874793317,19.022154267393105,47.488666252084734,19.083625374243827
ORD-13872,2025-10-29 09:00:00.000,Car,Clear,6.01,1500.0,249.58,394.52,High Efficiency,On Time,47.48032465965634,19.08703246301261,47.482939886645774,19.025587875313512
ORD-17794,2026-02-09 14:00:00.000,Car,Clear,5.39,1410.0,261.6,394.52,High Efficiency,On Time,47.47592841177927,19.036138207270056,47.46743379257601,19.089806527431087
ORD-12912,2026-02-10 00:00:00.000,Car,Clear,2.27,940.0,414.1,394.52,Within Margin,On Time,47.472756216723184,19.02141747867297,47.46685388436002,19.04295820061905
ORD-12096,2026-01-13 13:00:00.000,Car,Clear,6.41,1560.0,243.37,394.52,High Efficiency,On Time,47.4987367371549,19.051045403905672,47.46501486895107,19.09372710292279
ORD-14833,2025-10-29 04:00:00.000,Car,Clear,4.89,1330.0,271.98,394.52,High Efficiency,On Time,47.502467260055774,19.04614915736081,47.472515404099305,19.022787479889647
ORD-10002,2026-02-10 11:00:00.000,Car,Clear,1.91,890.0,465.97,394.52,Within Margin,On Time,47.50811228196847,19.05409604414153,47.50258047403196,19.071868813936103
ORD-14287,2026-01-13 10:00:00.000,Car,Clear,6.52,1580.0,242.33,394.52,High Efficiency,On Time,47.47282675237339,19.022154466448903,47.48630022233931,19.08587502419517
ORD-15866,2026-02-10 12:00:00.000,Car,Clear,4.68,1300.0,277.78,394.52,High Efficiency,On Time,47.47391792168733,19.054350754652557,47.505013270990446,19.06757690931449
ORD-18481,2025-11-14 21:00:00.000,Car,Clear,1.94,890.0,458.76,394.52,Within Margin,On Time,47.45625035710185,19.04709648730262,47.45194536955562,19.028278914281422
ORD-18265,2025-10-03 12:00:00.000,Car,Clear,8.62,1890.0,219.26,394.52,High Efficiency,On Time,47.45236506337229,19.05459796337719,47.51188919163805,19.060238002919373
ORD-13219,2026-02-10 13:00:00.000,Car,Clear,2.1,920.0,438.1,394.52,Within Margin,On Time,47.49581007230296,19.05045506415948,47.48282410158942,19.060169493756717
ORD-12396,2025-10-28 22:00:00.000,Car,Clear,5.54,1430.0,258.12,394.52,High Efficiency,On Time,47.48979949560716,19.09044542001288,47.46823695890213,19.043604127142284
ORD-15350,2026-02-10 16:00:00.000,Car,Clear,5.56,1430.0,257.19,394.52,High Efficiency,On Time,47.50499571166518,19.065330599770512,47.47179448961176,19.093978246562493
ORD-15140,2026-01-13 04:00:00.000,Car,Clear,1.73,860.0,497.11,394.52,High Bleed (Audit Required),On Time,47.48966146236805,19.074352074232447,47.49355357241664,19.05757237001266
ORD-14479,2026-01-13 04:00:00.000,Car,Clear,2.01,900.0,447.76,394.52,Within Margin,On Time,47.50833990721763,19.07377730403768,47.50749269376826,19.053261713492528
ORD-16216,2025-10-28 18:00:00.000,Car,Clear,3.74,1450.0,387.7,394.52,Within Margin,On Time,47.49320594124981,19.070846711157444,47.5137359286444,19.0475966207545
ORD-14546,2025-10-03 12:00:00.000,Car,Clear,1.47,820.0,557.82,394.52,High Bleed (Audit Required),On Time,47.47235080710078,19.063832911083303,47.48169557135597,19.06981528859913
ORD-14281,2026-02-10 22:00:00.000,Car,Clear,0.29,640.0,2206.9,394.52,High Bleed (Audit Required),On Time,47.46740835922839,19.08719660913144,47.46751163724844,19.090153383907595
ORD-17742,2026-02-11 04:00:00.000,Car,Clear,3.27,1090.0,333.33,394.52,High Efficiency,On Time,47.46766998023043,19.065014353227387,47.46103355747791,19.03305938670003
ORD-14036,2026-03-26 21:00:00.000,Car,Clear,1.73,860.0,497.11,394.52,High Bleed (Audit Required),On Time,47.49743189903929,19.05755011737991,47.50662717476347,19.068888290177807
ORD-11572,2026-02-11 08:00:00.000,Car,Clear,5.0,1350.0,270.0,394.52,High Efficiency,On Time,47.50074534573044,19.069370744159205,47.46937278059792,19.090894053784385
ORD-13960,2026-01-12 21:00:00.000,Car,Clear,1.29,790.0,612.4,394.52,High Bleed (Audit Required),On Time,47.49801121246227,19.070454257452816,47.48910941810538,19.069764749662507
ORD-10828,2026-02-11 11:00:00.000,Car,Clear,3.25,1090.0,335.38,394.52,Within Margin,On Time,47.475369033392965,19.041422651470413,47.46979178764627,19.073609539959627
ORD-10325,2026-02-11 13:00:00.000,Car,Clear,1.62,840.0,518.52,394.52,High Bleed (Audit Required),On Time,47.4955010695879,19.07146706054843,47.50653940667932,19.06889389926869
ORD-19806,2026-02-11 17:00:00.000,Car,Clear,7.7,1750.0,227.27,394.52,High Efficiency,On Time,47.48660087630015,19.08166718810864,47.45119137621139,19.02286067554864
ORD-13706,2026-02-11 18:00:00.000,Car,Clear,6.5,1970.0,303.08,394.52,High Efficiency,On Time,47.46967918925548,19.092193834239527,47.5103175164863,19.063803424064627
ORD-10723,2026-02-12 03:00:00.000,Car,Clear,2.41,960.0,398.34,394.52,Within Margin,On Time,47.48253012783368,19.04470029826711,47.495944673370765,19.05928016439197
ORD-18075,2025-11-15 05:00:00.000,Car,Clear,5.37,1410.0,262.57,394.52,High Efficiency,On Time,47.471195759171714,19.0285190461285,47.47990303613875,19.08197174429857
ORD-18746,2025-10-28 01:00:00.000,Car,Clear,5.96,1490.0,250.0,394.52,High Efficiency,On Time,47.51470029817004,19.06171918510289,47.475808009182096,19.082103659521252
ORD-19623,2026-02-12 05:00:00.000,Car,Clear,4.09,1210.0,295.84,394.52,High Efficiency,On Time,47.458153979119416,19.035399366507235,47.48102878383891,19.06003163533152
ORD-14947,2026-02-12 05:00:00.000,Car,Clear,3.26,1090.0,334.36,394.52,High Efficiency,On Time,47.49387581752772,19.070883268276383,47.47771295694842,19.04760156064329
ORD-15999,2025-10-28 00:00:00.000,Car,Clear,1.26,790.0,626.98,394.52,High Bleed (Audit Required),On Time,47.46623354613892,19.05261840774225,47.46198072105504,19.04132909582125
ORD-17010,2025-11-15 08:00:00.000,Car,Clear,7.31,1700.0,232.56,394.52,High Efficiency,On Time,47.46090033240576,19.040311036598748,47.50668387401787,19.072104142369948
ORD-15946,2025-12-01 06:00:00.000,Car,Clear,4.82,1320.0,273.86,394.52,High Efficiency,On Time,47.51250430844484,19.04588353600916,47.48014032425592,19.03404603293739
ORD-16757,2026-01-12 14:00:00.000,Car,Clear,1.62,840.0,518.52,394.52,High Bleed (Audit Required),On Time,47.473273486798746,19.02431631318555,47.46233548709812,19.02078360818523
ORD-13308,2025-12-06 21:00:00.000,Car,Clear,4.74,1310.0,276.37,394.52,High Efficiency,On Time,47.4525680884892,19.050799863559774,47.477182624815775,19.08282837668616
ORD-17747,2026-02-12 05:00:00.000,Car,Clear,5.42,1410.0,260.15,394.52,High Efficiency,On Time,47.51158604119436,19.056717279765127,47.47564846974418,19.040737628862253
ORD-14867,2025-10-27 21:00:00.000,Car,Clear,9.33,2000.0,214.36,394.52,High Efficiency,On Time,47.51436218264256,19.055764746428725,47.45071445826289,19.03966718091983
ORD-19956,2026-02-12 06:00:00.000,Car,Clear,3.29,1090.0,331.31,394.52,High Efficiency,On Time,47.48435286157072,19.05431616061937,47.50305301920021,19.073509611325544
ORD-17651,2025-10-27 16:00:00.000,Car,Clear,1.69,850.0,502.96,394.52,High Bleed (Audit Required),On Time,47.49405941471351,19.057346361652925,47.505108445121024,19.062948746760465
ORD-14622,2025-10-27 13:00:00.000,Car,Clear,1.51,830.0,549.67,394.52,High Bleed (Audit Required),On Time,47.50956045158419,19.045366727302948,47.49945797303489,19.049248517709188
ORD-18256,2025-11-15 13:00:00.000,Car,Clear,5.62,1440.0,256.23,394.52,High Efficiency,On Time,47.51331088433368,19.066617582261195,47.475765240146494,19.08160844983701
ORD-14856,2025-10-27 10:00:00.000,Car,Clear,4.78,1320.0,276.15,394.52,High Efficiency,On Time,47.484639833438585,19.079858922359836,47.46105225440348,19.04559020889109
ORD-17686,2026-02-13 05:00:00.000,Car,Clear,5.78,1470.0,254.33,394.52,High Efficiency,On Time,47.50030426201874,19.070388799189956,47.48425014434582,19.01620555114924
ORD-19106,2025-10-27 04:00:00.000,Car,Clear,7.27,1690.0,232.46,394.52,High Efficiency,On Time,47.51130988843342,19.060258138119604,47.46559724879236,19.091340865573496
ORD-11908,2025-11-29 04:00:00.000,Car,Clear,3.01,1050.0,348.84,394.52,Within Margin,On Time,47.51240104897143,19.051326530607465,47.49653490760264,19.071260715571853
ORD-18668,2025-11-15 15:00:00.000,Car,Clear,7.21,1680.0,233.01,394.52,High Efficiency,On Time,47.46253779657388,19.01670367877939,47.50830438296487,19.04616262573684
ORD-15684,2025-10-27 02:00:00.000,Car,Clear,4.91,1340.0,272.91,394.52,High Efficiency,On Time,47.46628498385839,19.03861426348501,47.49461915261234,19.066338926015963
ORD-17783,2025-10-03 08:00:00.000,Car,Clear,9.59,2040.0,212.72,394.52,High Efficiency,On Time,47.51327753927166,19.069109470221324,47.45552533336519,19.020897552549496
ORD-11474,2025-11-29 04:00:00.000,Car,Clear,0.56,680.0,1214.29,394.52,High Bleed (Audit Required),On Time,47.46872489753928,19.08136621686389,47.47078919280666,19.086221093895325
ORD-18679,2025-10-27 00:00:00.000,Car,Clear,5.83,1470.0,252.14,394.52,High Efficiency,On Time,47.47000316831501,19.031995128557305,47.50636005851796,19.0577266510123
ORD-14959,2026-02-13 15:00:00.000,Car,Clear,7.14,1670.0,233.89,394.52,High Efficiency,On Time,47.49726443444904,19.06793263689403,47.45439513426119,19.031733692486902
ORD-13630,2026-02-13 19:00:00.000,Car,Clear,5.14,1710.0,332.68,394.52,High Efficiency,On Time,47.50611900114989,19.06320914283884,47.47694945365885,19.09336360326351
ORD-17968,2025-12-16 01:00:00.000,Car,Clear,1.67,850.0,508.98,394.52,High Bleed (Audit Required),On Time,47.50023067268454,19.07028131993336,47.48867121926435,19.07039759780478
ORD-14638,2026-02-14 01:00:00.000,Car,Clear,6.87,1630.0,237.26,394.52,High Efficiency,On Time,47.46561795471731,19.085545668787976,47.464247267392935,19.01524990864308
ORD-15415,2025-12-09 22:00:00.000,Car,Clear,6.05,1510.0,249.59,394.52,High Efficiency,On Time,47.462492479151415,19.018451948933095,47.496986151157735,19.05360001363774
ORD-15741,2026-01-12 01:00:00.000,Car,Clear,2.54,980.0,385.83,394.52,Within Margin,On Time,47.4672535064779,19.066415876006864,47.46620112457563,19.040497469456305
ORD-14932,2026-03-24 00:00:00.000,Car,Clear,4.08,1210.0,296.57,394.52,High Efficiency,On Time,47.48044817508914,19.092471068803007,47.49447161763764,19.056243481427828
ORD-10419,2026-02-14 04:00:00.000,Car,Clear,4.14,1220.0,294.69,394.52,High Efficiency,On Time,47.47458177100457,19.093394972488007,47.49610221212925,19.06540330423362
ORD-16579,2026-01-11 23:00:00.000,Car,Clear,2.8,1020.0,364.29,394.52,Within Margin,On Time,47.48152062840054,19.091654329652084,47.48755959280395,19.064472014038262
ORD-16285,2026-01-11 22:00:00.000,Car,Clear,5.94,1490.0,250.84,394.52,High Efficiency,On Time,47.48779853594318,19.073552445757876,47.45775122128481,19.032120137532036
ORD-17655,2026-02-14 08:00:00.000,Car,Clear,5.27,1390.0,263.76,394.52,High Efficiency,On Time,47.47144974026174,19.08183371318748,47.50137611448486,19.05105478091741
ORD-12359,2025-10-26 17:00:00.000,Car,Clear,1.32,800.0,606.06,394.52,High Bleed (Audit Required),On Time,47.51421561376842,19.060508893074505,47.50559526692692,19.06498367454736
ORD-10447,2026-02-14 08:00:00.000,Car,Clear,2.79,1020.0,365.59,394.52,Within Margin,On Time,47.489719053443416,19.06549032153771,47.508797520259336,19.06097590117193
ORD-18081,2025-10-26 16:00:00.000,Car,Clear,5.5,1430.0,260.0,394.52,High Efficiency,On Time,47.504870388615295,19.06833845885193,47.466871921197125,19.064730174817992
ORD-12538,2026-02-14 08:00:00.000,Car,Clear,4.29,1240.0,289.04,394.52,High Efficiency,On Time,47.49790438279585,19.065258195938608,47.482419618817005,19.02783614669233
ORD-17816,2025-11-15 21:00:00.000,Car,Clear,2.95,1040.0,352.54,394.52,Within Margin,On Time,47.4949341988962,19.06062404609718,47.51282262584908,19.04616156539011
ORD-18421,2025-11-15 21:00:00.000,Car,Clear,0.86,730.0,848.84,394.52,High Bleed (Audit Required),On Time,47.498790390387725,19.065037429362373,47.5009222810128,19.0567709300706
ORD-19083,2026-02-14 15:00:00.000,Car,Clear,5.27,1390.0,263.76,394.52,High Efficiency,On Time,47.473767190951946,19.044976939735825,47.51009195831305,19.05007478200667
ORD-10107,2026-02-14 18:00:00.000,Car,Clear,4.43,1580.0,356.66,394.52,Within Margin,On Time,47.48251979502273,19.06210900518051,47.453770978355614,19.046393505303648
ORD-17621,2026-01-11 10:00:00.000,Car,Clear,1.15,770.0,669.57,394.52,High Bleed (Audit Required),On Time,47.4880078720886,19.0696116756999,47.480977413587965,19.075044131759057
ORD-11630,2026-02-14 20:00:00.000,Car,Clear,1.61,1050.0,652.17,394.52,High Bleed (Audit Required),On Time,47.47994471176114,19.016283905619403,47.48375381059187,19.03172764847142
ORD-10366,2026-03-23 23:00:00.000,Car,Clear,1.53,830.0,542.48,394.52,High Bleed (Audit Required),On Time,47.47854044362708,19.037227421711624,47.48302607334993,19.051365363022278
ORD-17216,2026-01-11 09:00:00.000,Car,Clear,5.92,1490.0,251.69,394.52,High Efficiency,On Time,47.5072199935853,19.068877540296437,47.466397190630296,19.073100755468264
ORD-19957,2026-02-14 23:00:00.000,Car,Clear,2.6,990.0,380.77,394.52,Within Margin,On Time,47.46279090468191,19.039305565074667,47.47875993504879,19.05155146149381
ORD-12337,2025-12-06 19:00:00.000,Car,Clear,5.02,1690.0,336.65,394.52,Within Margin,On Time,47.4826813526267,19.0885945095678,47.51197240220675,19.06091251574833
ORD-19661,2025-11-16 03:00:00.000,Car,Clear,7.97,1790.0,224.59,394.52,High Efficiency,On Time,47.50573686613453,19.0669209894858,47.45705382753872,19.02873075271065
ORD-13742,2026-02-15 00:00:00.000,Car,Clear,4.62,1290.0,279.22,394.52,High Efficiency,On Time,47.47899554377139,19.072044711851927,47.510922892459234,19.073523774333516
ORD-12806,2026-02-15 01:00:00.000,Car,Clear,3.71,1160.0,312.67,394.52,High Efficiency,On Time,47.50176814648962,19.069955276891328,47.4776215194594,19.082877799690635
ORD-16347,2026-03-27 09:00:00.000,Car,Clear,4.95,1340.0,270.71,394.52,High Efficiency,On Time,47.50887468018894,19.05291548612845,47.47593750424224,19.039199192519664
ORD-14002,2026-02-15 14:00:00.000,Car,Clear,6.51,1580.0,242.7,394.52,High Efficiency,On Time,47.46786885908507,19.063211376074765,47.512846248839246,19.06735418687315
ORD-14698,2025-10-26 01:00:00.000,Car,Clear,5.97,1500.0,251.26,394.52,High Efficiency,On Time,47.51278981576854,19.062003733077365,47.47776776830485,19.02954564326588
ORD-10710,2026-02-15 14:00:00.000,Car,Clear,2.99,1050.0,351.17,394.52,Within Margin,On Time,47.467572443350406,19.062266871354776,47.483115582523965,19.08241197535164
ORD-13435,2025-12-10 10:00:00.000,Car,Clear,5.53,1430.0,258.59,394.52,High Efficiency,On Time,47.46144310798375,19.026973143518497,47.46775853169219,19.0827891257336
ORD-15153,2026-02-15 15:00:00.000,Car,Clear,6.82,1620.0,237.54,394.52,High Efficiency,On Time,47.5062641499485,19.069466094967808,47.4605434483692,19.052290267918487
ORD-12666,2025-10-25 17:00:00.000,Car,Clear,1.53,830.0,542.48,394.52,High Bleed (Audit Required),On Time,47.46346961413611,19.05162087979972,47.46286491587378,19.03595340961545
ORD-19343,2026-02-15 21:00:00.000,Car,Clear,7.83,1770.0,226.05,394.52,High Efficiency,On Time,47.45239786279339,19.03679532843488,47.50040371599355,19.073953378699176
ORD-16229,2025-12-10 15:00:00.000,Car,Clear,5.59,1440.0,257.6,394.52,High Efficiency,On Time,47.46686044975085,19.03495861150819,47.5033859722216,19.05363788707204
ORD-15302,2026-02-15 21:00:00.000,Car,Clear,6.48,1570.0,242.28,394.52,High Efficiency,On Time,47.4992929206771,19.062579460420707,47.45518128812256,19.051026346024297
ORD-10553,2026-01-10 12:00:00.000,Car,Clear,1.51,830.0,549.67,394.52,High Bleed (Audit Required),On Time,47.47774979569491,19.07594560947849,47.479603498279154,19.09115780897117
ORD-14362,2026-02-16 05:00:00.000,Car,Clear,6.48,1570.0,242.28,394.52,High Efficiency,On Time,47.48883768811477,19.07689293171347,47.45591751086199,19.0318648024414
ORD-19660,2026-01-10 09:00:00.000,Car,Clear,4.49,1270.0,282.85,394.52,High Efficiency,On Time,47.47749730009599,19.03035571294545,47.5049052976028,19.051926151829843
ORD-11282,2026-01-10 07:00:00.000,Car,Clear,6.98,1650.0,236.39,394.52,High Efficiency,On Time,47.47198502165237,19.018761767180045,47.48640428261128,19.08694674615541
ORD-13953,2025-10-25 12:00:00.000,Car,Clear,6.6,1590.0,240.91,394.52,High Efficiency,On Time,47.46887168525658,19.051454060101957,47.512634117572354,19.07057011329243
ORD-17898,2025-11-16 15:00:00.000,Car,Clear,1.22,780.0,639.34,394.52,High Bleed (Audit Required),On Time,47.4763549513058,19.08989558055998,47.47924469358665,19.078211673850948
ORD-14062,2026-02-16 12:00:00.000,Car,Clear,1.06,760.0,716.98,394.52,High Bleed (Audit Required),On Time,47.4780239990401,19.082331823813448,47.47195359022447,19.088494755765428
ORD-12187,2026-02-16 15:00:00.000,Car,Clear,1.8,870.0,483.33,394.52,Within Margin,On Time,47.47838171104072,19.0756710157292,47.479590961987945,19.0939782855971
ORD-16937,2026-02-16 16:00:00.000,Car,Clear,4.48,1270.0,283.48,394.52,High Efficiency,On Time,47.50087410365344,19.057032897047726,47.47826500479808,19.02568037826116
ORD-18384,2025-11-16 16:00:00.000,Car,Clear,5.36,1400.0,261.19,394.52,High Efficiency,On Time,47.49674330983368,19.046580333355596,47.47752902883223,19.09354712357516
ORD-11618,2026-01-09 23:00:00.000,Car,Clear,3.87,1180.0,304.91,394.52,High Efficiency,On Time,47.47954113224134,19.039956956066632,47.49945564314536,19.0664083687776
ORD-12764,2025-10-25 07:00:00.000,Car,Clear,3.17,1080.0,340.69,394.52,Within Margin,On Time,47.47997832467279,19.019493110433903,47.48207533501513,19.05180817125676
ORD-12452,2026-01-09 22:00:00.000,Car,Clear,2.6,990.0,380.77,394.52,Within Margin,On Time,47.49894322513176,19.059480427863143,47.51406710355046,19.073914389815204
ORD-15508,2025-11-16 17:00:00.000,Car,Clear,0.93,740.0,795.7,394.52,High Bleed (Audit Required),On Time,47.49766925579305,19.04921204470156,47.49474652494668,19.057669392764343
ORD-16083,2025-11-16 17:00:00.000,Car,Clear,4.0,1200.0,300.0,394.52,High Efficiency,On Time,47.45746935698402,19.050685853995112,47.480035515817846,19.027016753597348
ORD-15262,2026-01-09 22:00:00.000,Car,Clear,2.89,1030.0,356.4,394.52,Within Margin,On Time,47.484346645498384,19.08459881556405,47.5006685643145,19.067434799776787
ORD-16469,2026-02-16 17:00:00.000,Car,Clear,3.56,1130.0,317.42,394.52,High Efficiency,On Time,47.50378085430332,19.052097405608983,47.48170876074912,19.06821068451592
ORD-19748,2025-10-07 12:00:00.000,Car,Clear,2.16,920.0,425.93,394.52,Within Margin,On Time,47.46431974754775,19.042980337606856,47.46918100513332,19.02203645611397
ORD-18807,2026-02-16 23:00:00.000,Car,Clear,8.52,1880.0,220.66,394.52,High Efficiency,On Time,47.51191780134009,19.058135895874525,47.460119671725785,19.01656721348662
ORD-10685,2026-01-09 18:00:00.000,Car,Clear,3.18,1350.0,424.53,394.52,Within Margin,On Time,47.50314579222082,19.050829769560668,47.48784601855348,19.07427310545838
ORD-19707,2025-12-21 14:00:00.000,Car,Clear,5.08,1360.0,267.72,394.52,High Efficiency,On Time,47.51058245212966,19.06575246423458,47.479591220744105,19.090236262509208
ORD-14053,2026-01-09 16:00:00.000,Car,Clear,4.49,1270.0,282.85,394.52,High Efficiency,On Time,47.472063875259096,19.079197372064712,47.49705582355652,19.05196162259089
ORD-15958,2026-02-17 07:00:00.000,Car,Clear,4.98,1350.0,271.08,394.52,High Efficiency,On Time,47.46562389346874,19.07968907370577,47.45253373586691,19.032502145691478
ORD-15330,2025-11-16 20:00:00.000,Car,Clear,3.21,1350.0,420.56,394.52,Within Margin,On Time,47.49320724250987,19.06179705791231,47.51460866475303,19.05317071713755
